Date,META,NFLX,NVDA,TSLA
2022-09-01,0.014914429778474458,0.02898548845188942,-0.07665294661970246,0.005623955563764049
2022-09-02,-0.03047891429323879,-0.01708395405355867,-0.02080798281082541,-0.02507581222110289
2022-09-06,-0.011102881466853787,-0.03414267922632386,-0.013336263699864515,0.015580556255471167
2022-09-07,0.011669018429796063,0.048399685671320025,0.018795109612715466,0.03381677109982606
2022-09-08,0.010412109079745324,-0.006638732651508383,0.020125343251192085,0.01959815762903916
2022-09-09,0.04374920674256577,0.026952184387140754,0.028377382078467628,0.03602289482946186
2022-09-12,-0.0011231876409848462,0.012672823403089506,0.008201894886878502,0.01581694096302666
2022-09-13,-0.09369082150820873,-0.07779137526505964,-0.09472592687397752,-0.04037188096320543
2022-09-14,-0.010840485921617682,0.02746064319575403,-0.00022834607219179848,0.03587437200418364
2022-09-15,-0.012675765190941823,0.050240987020088834,-0.015158594890392063,0.003767273730617582
2022-09-16,-0.021798794377133834,0.020180133832373937,0.020805989891915733,-0.0013168523341049454
2022-09-19,0.011825901057664012,0.01457543800787442,0.01394156948181724,0.018856110452001085
2022-09-20,-0.013038831771803872,-0.0032015710859262247,-0.015393840478728271,-0.0011000625419275156
2022-09-21,-0.02717503812869526,-0.0246242982747924,0.006451107566042946,-0.025685948599634356
2022-09-22,0.004925501203782323,0.0007599440126693224,-0.05278638408902836,-0.040591728559117746
2022-09-23,-0.016874412116772763,-0.04488504219645717,-0.0035824443817153995,-0.04594757245188685
2022-09-26,-0.028772939531032105,-0.010335216200883068,-0.023010625266256746,0.0024698479153155706
2022-09-27,-0.014446001989002255,0.0012942084020786115,0.015129153456837408,0.02510775852537339
2022-09-28,0.05364588572392637,0.09288641594400637,0.02602119379928869,0.017212112374233923
2022-09-29,-0.03672054887246479,-0.0223898462589861,-0.040515088854925274,-0.06810050474193607
2022-09-30,-0.005351594213987232,-0.017813208263591118,-0.0066284678551916665,-0.011036096899372572
2022-10-03,0.021594988891043165,0.015290480833317632,0.030727410316446324,-0.08614516909902215
2022-10-04,0.012048179507911927,0.00711183172180041,0.052349653658636086,0.029042940273044104
2022-10-05,-0.009267201761265387,-0.016657014514103508,0.0031898438876882818,-0.034597517632881325
2022-10-06,0.0006476586519412741,0.013897725697205043,-0.005980764605375999,-0.011129075632041241
2022-10-07,-0.040411376141474054,-0.06361971502644859,-0.08027417568522122,-0.06324275500689214
2022-10-10,0.0025477433170904007,0.02327028132386677,-0.03362047833226567,-0.0004931214719139376
2022-10-11,-0.03924060291095144,-0.06822333565043825,-0.007197862900403695,-0.02897383620084637
2022-10-12,-0.008090814847156236,0.030706062052410887,-0.007422798135903408,0.003418039229395209
2022-10-13,0.02188230028339455,0.0527006820617375,0.0400000504470337,0.020622332969329804
2022-10-14,-0.02709334048509815,-0.010795211243111336,-0.06128765409114001,-0.07545550981161053
2022-10-17,0.05743129557601656,0.06565220045006792,0.058875951042955954,0.07005219876844393
2022-10-18,-0.009250897467056873,-0.017299083588652953,0.006645349818670709,0.003829479437051919
2022-10-19,0.003237896580572164,0.13086441996424325,0.007019415402948814,0.008401793106927569
2022-10-20,-0.012759866417159982,-0.015493065368431536,0.011866182415768645,-0.0664744863679374
2022-10-21,-0.011556331533245534,0.07984040636084822,0.022305972543933628,0.03454266549727758
2022-10-24,-0.00223054609941975,-0.02458816499326033,0.010669047771840967,-0.014875967194030837
2022-10-25,0.060052368276493295,0.030341569963746373,0.05254387360553081,0.05287573097725584
2022-10-26,-0.05592311460847965,0.026115065598324216,-0.02752433419155964,0.009981122376490958
2022-10-27,-0.24557081408256154,-0.005625854608704128,0.021712190241045093,0.00200319154854367
2022-10-28,0.012864962991906648,-0.004108578199880197,0.049939192089039075,0.015238384603380561
2022-10-31,-0.06088703096719039,-0.012985243886242004,-0.024360218569779213,-0.004288512900427199
2022-11-01,0.021897737290048402,-0.01757573248250477,0.003408095385950105,0.0012306146011606955
2022-11-02,-0.0489495397279095,-0.047951176983435095,-0.02392376374516747,-0.05636033352596026
2022-11-03,-0.018003062038167372,-0.014432243375114506,0.01528118623046315,0.0015350350619269815
2022-11-04,0.021144946305059698,-0.03073659811459306,0.05476470932841604,-0.03641259777431871
2022-11-07,0.0653155660907323,-0.008397570342611571,0.010243014513660276,-0.05007952633400592
2022-11-08,-0.002584780777964757,0.018793446391556,0.021047692809435414,-0.02932818513088775
2022-11-09,0.051829583670897295,-0.03340160964997685,-0.05656779346471208,-0.07166757185130745
2022-11-10,0.10249336159224343,0.0797533859519679,0.14329276908433042,0.07393437216942544
2022-11-11,0.010279734229464932,0.055133300341157154,0.03663504729335454,0.027527264924482875
2022-11-14,0.010617630625370689,0.031503064064508424,-0.0019600905295891202,-0.02561618738169713
2022-11-15,0.02503940272969607,0.0365222828703351,0.022767819415704826,0.018172303095892017
2022-11-16,-0.03288348491552473,-0.013475251543734856,-0.04536189548015279,-0.03857627852399581
2022-11-17,-0.015720271623416937,-0.03509571472435802,-0.014644771429794257,-0.020062058831236462
2022-11-18,0.0053836349927784966,-0.02472225624203228,-0.017095244796173192,-0.016269016527425406
2022-11-21,-0.01954486730709548,-0.010174397810890023,-0.0059705145099127055,-0.06837231343190053
2022-11-22,0.014381957239000931,0.005753428235993008,0.0470719205202037,0.012152311933396831
2022-11-23,0.007178709662931881,0.016777695481644317,0.02999123092927025,0.07821783885404354
2022-11-25,-0.007394816620252875,-0.02044593981158882,-0.015073522446284349,-0.0018558752377418886
2022-11-28,-0.023606541570440398,-0.015304318086479252,-0.027228035631191916,0.0003281065208000644
2022-11-29,0.0062511519838810425,-0.0007469572238372191,-0.011878483202686696,-0.011425739989130657
2022-11-30,0.0789329386251938,0.0874501995710204,0.08237928032821573,0.07670184691003823
2022-12-01,0.019813751037413452,0.037377715685404045,0.012527388640273474,0.0
2022-12-02,0.02532377416587228,0.010916520971193666,-0.015115273871478485,0.0008217959148295595
2022-12-05,-0.00858367136553928,-0.024406252098375214,-0.015761927488639804,-0.06368676805520912
2022-12-06,-0.06787550059527725,-0.02248951937571886,-0.03750764066824008,-0.01441485156488942
2022-12-07,-0.0016649354787361403,0.009359915865924773,0.008319253737000265,-0.032143331123685615
2022-12-08,0.012288260529525363,0.005965878535057367,0.06507446468859213,-0.003447430865732959
2022-12-09,0.004942336649393253,0.031425255247575334,-0.009785131766487876,0.0323454827685834
2022-12-12,-0.010267492888173413,-0.015093331278547395,0.03141004405349612,-0.0627198857086465
2022-12-13,0.04742396028963625,0.016371609182113778,0.030624363390554743,-0.04093677795344208
2022-12-14,0.011984975395123554,-0.007835455435847183,-0.022023019605117322,-0.025784367661833008
2022-12-15,-0.0447404801040896,-0.08627248550671829,-0.04085091566104626,0.005548438139381551
2022-12-16,0.028239334793001003,0.0010329802320370174,-0.0224752303287038,-0.047187179094365206
2022-12-19,-0.041446846986465835,-0.008290061342737798,-0.019129864843916877,-0.00239632976495896
2022-12-20,0.022798680157436912,-0.0003814962061028382,-0.010397387248563539,-0.08053641461716088
2022-12-21,0.02280302230632003,0.03390120729694046,0.02586258022305654,-0.0016690545895901021
2022-12-22,-0.02204408268668334,-0.0007047639317366849,-0.0704199557123486,-0.08882756559936855
2022-12-23,0.007855175438613582,-0.00937030577639586,-0.00867070255984681,-0.017550833466474902
2022-12-27,-0.00982720817614624,-0.03658115791947003,-0.07135338369260247,-0.1140885333144338
2022-12-28,-0.0107802407293357,-0.025653686879160253,-0.0060194707846356055,0.03308891531476843
2022-12-29,0.0401314589121613,0.05143018630183138,0.04039617147190033,0.0808269069678893
2022-12-30,0.0006651771182371036,0.012915669925425144,0.0007532709067168408,0.011164017515666869
2023-01-03,0.03656308509038486,0.00023740953289319577,-0.020459927472220363,-0.12242248574195735
2023-01-04,0.021083893922178687,0.04902522751864935,0.030318009099987497,0.05124885285593783
2023-01-05,-0.0033759935298998123,0.0009372953087791736,-0.03281582703318464,-0.029039097760312105
2023-01-06,0.02426344550037629,0.018889168083167096,0.041640327852434655,0.024651090365942707
2023-01-09,-0.0042301417757629745,-0.001204165361855969,0.05175313468989717,0.059349011404278285
2023-01-10,0.027187798248804462,0.03924864228881919,0.017980564239258978,-0.007681374256751861
2023-01-11,-0.00075198209929217,-0.0008548536728101297,0.005782828483912983,0.036769060182475055
2023-01-12,0.028745634297266065,0.008769770309678071,0.03187308038527803,0.0027592625752506095
2023-01-13,0.0019749030825297886,0.008148312487867182,0.023499559795194802,-0.009388119582672827
2023-01-17,-0.011826508743727482,-0.019830556932492915,0.04751757669842305,0.07426473736900463
2023-01-18,-0.017287206910012953,0.0003371508526484046,-0.0183595241702178,-0.020609982513142944
2023-01-19,0.02353021743716366,-0.03232920119840854,-0.03521907928789958,-0.012501946153228194
2023-01-20,0.023650395630214316,0.08461587600226106,0.06406210354651498,0.0491468120625187
2023-01-23,0.02798313332790303,0.043562083000684204,0.07590103571493345,0.07742468874848996
2023-01-24,-0.0009074117326419717,0.017934007340714375,0.0037514455399436653,0.0009739087975544347
2023-01-25,-0.01145731030209185,0.011351469189558427,0.003010681299249196,0.003752820129427681
2023-01-26,0.0409894208604793,-0.008397642161234398,0.024789059073254016,0.10967259156647335
2023-01-27,0.030142582141333252,-0.011236895766665644,0.02843148378296978,0.11000180416824756
2023-01-30,-0.03084228130452482,-0.02123237490749008,-0.05907189060373497,-0.06318150994943417
2023-01-31,0.0129879212145938,0.0021239841157516537,0.019569914621575757,0.03936155894904236
2023-02-01,0.027857916778399217,0.022975202677226303,0.07196606571315023,0.047280928205116535
2023-02-02,0.2328239961605887,0.013536353341952578,0.03657542414965653,0.03781489703913388
2023-02-03,-0.011866321144597514,-0.0026984129096612186,-0.028052869786678536,0.009082654784473565
2023-02-06,-0.002519708485385408,-0.012079756720101753,-0.000521327744437583,0.025160537355481072
2023-02-07,0.02988282076507498,0.004066618280474499,0.05140119750077976,0.010525791279409002
2023-02-08,-0.04274085507828951,0.010690106721972459,0.0014432112282742882,0.022763049555982517
2023-02-09,-0.03003867811615213,-0.01180379666538689,0.005944546617568491,0.029956849516678652
2023-02-10,-0.021189322792601994,-0.041765557650862095,-0.047992060007755466,-0.05030873801899527
2023-02-13,0.030318684836907472,0.03227205908968078,0.024594431607081635,-0.011427700782035255
2023-02-14,0.0002786772211944566,0.003876465132240048,0.05429594029652507,0.0750616556523096
2023-02-15,-0.012926187434011083,0.004056067361137394,-0.00901139861560285,0.02384709913101113
2023-02-16,-0.026642589315506005,-0.02963317352318595,-0.03347384947492171,-0.05694553722096751
2023-02-17,0.0025516262768308096,-0.007841236540169216,-0.02790654729065134,0.031033480898909227
2023-02-21,-0.004627504796174131,-0.0300609027242964,-0.034271580481281316,-0.05251789433835996
2023-02-22,-0.005578839514481793,-0.007762948495370403,0.0047930348586637805,0.017682553475729224
2023-02-23,0.005376333539019118,-0.033534432700029204,0.1402138976475671,0.006024129792842503
2023-02-24,-0.009590757735848943,-0.020083423829999947,-0.01597360612133447,-0.025684180003413215
2023-02-27,-0.004988591505137752,0.018540138722915156,0.009232956640308432,0.0546017865369246
2023-02-28,0.031850945907257566,-0.002786100052271867,-0.01212704269797138,-0.009247209573726933
2023-03-01,-0.008688717567441717,-0.02685249360621078,-0.022312281744650386,-0.014291975817664837
2023-03-02,0.006400649418011106,-0.00510401316652187,0.02713899313146606,-0.05853928157947319
2023-03-03,0.06142211250605212,0.01058095338368581,0.024706171331665416,0.03609219282314147
2023-03-06,-0.0018893716788968007,-0.009994269844801673,-0.014064475751507488,-0.020122331071529054
2023-03-07,-0.002109245010937011,-0.01140915159606748,-0.011125229561620542,-0.03147407730028162
2023-03-08,0.002493126267206769,0.01076282073161261,0.03834586737149537,-0.03041929843714275
2023-03-09,-0.017732598570852742,-0.04493412034275135,-0.030809270953108814,-0.04989011995084991
2023-03-10,-0.011998502423232416,-0.01685804632362997,-0.020097310565284743,0.0030071956856769777
2023-03-13,0.0077432980457001754,0.002561825300526621,4.3591559052869044e-05,0.005996271168666301
2023-03-14,0.07252631740542892,0.004872040571710423,0.047766226001351164,0.050320947926932424
2023-03-15,0.01922479973921165,0.030006123381903116,0.006856986956612188,-0.015333393227232373
2023-03-16,0.03630843325300259,0.02063922063699053,0.05419351807230588,0.020393505108375454
2023-03-17,-0.045478906936647356,-0.021157187674150313,0.0072041172939802944,-0.02172378153438792
2023-03-20,0.011246853133161094,0.005370691541392025,0.00680271301752966,0.017320796272765726
2023-03-21,0.021990830378667336,0.0021630244536681165,0.01154437985989687,0.07819919143822474
2023-03-22,-0.011624485857466782,-0.038882940306046,0.010267590866728904,-0.03254381959196684
2023-03-23,0.022371259072721417,0.09006465386326701,0.027315989127016715,0.0055977366381618765
2023-03-24,0.008468747493033613,0.025033616298294037,-0.015152050869764122,-0.009416281069083654
2023-03-27,-0.015387594065685573,-0.0022229999505607445,-0.009261075434506494,0.007352522816861606
2023-03-28,-0.010648805467888267,-0.01263509309090649,-0.004560567404344185,-0.013659325116185062
2023-03-29,0.02327094677185504,0.02630443266139393,0.021734090793000593,0.024789906342217005
2023-03-30,0.012125591236261224,0.019275348372176815,0.01478656408936252,0.007220929756684091
2023-03-31,0.019726742570040035,0.020831541125555075,0.014388426663462628,0.06237201971890638
2023-04-03,0.005331720627515413,0.00810463038071263,0.006768248631335405,-0.061168427796826186
2023-04-04,0.007743905006647234,-0.004393013623117725,-0.0183086218869859,-0.011244043709844997
2023-04-05,-0.01508944427507608,-0.01268923978798664,-0.02083554755889694,-0.036660076287605925
2023-04-06,0.021846086955329636,-0.008821438520251856,0.005803265529031876,-0.002479553165553039
2023-04-10,-0.006247135887950672,-0.0010019637265927805,0.020046696040115775,-0.0029720256079851515
2023-04-11,-0.004190891252546569,-0.002300949295752308,-0.014866394456401366,0.012357047570192181
2023-04-12,0.0007013976722158866,-0.021229392558424487,-0.024807631969967492,-0.03346003653646468
2023-04-13,0.029672925717362686,0.04579646472529153,-0.0012078123862455659,0.029688716127604264
2023-04-14,0.005173584561249722,-0.021837711965334128,0.011147570630017922,-0.004841279860318459
2023-04-17,-0.011874146993479884,-0.017452687525887134,0.009118694618572842,0.011026990735853115
2023-04-18,-0.004432062587946706,0.0029454525809466947,0.02462795996744238,-0.014595786064655836
2023-04-19,-0.01005095436936465,-0.03170517441659482,0.009541990416972457,-0.020183393575926356
2023-04-20,-0.012192812523101337,0.006901494862672886,-0.029608643757519926,-0.09745828230593856
2023-04-21,-0.000844830001326291,0.00808361713070238,0.0005533459752355974,0.012822849668400638
2023-04-24,-0.00046975482081046405,0.003170857956301232,-0.0028392535468723112,-0.015325895028073244
2023-04-25,-0.024625172234151727,-0.019664462454389908,-0.029620643131773705,-0.011565701922588656
2023-04-26,0.008913470573475246,-0.00434039358074001,0.02724744267722734,-0.04306963495243776
2023-04-27,0.13925503587418664,0.014634944095767821,0.010016385817617435,0.041886194740853755
2023-04-28,0.007377639938115355,0.012521057222167231,0.019209476426919503,0.025719427270091355
2023-05-01,0.011900737618171231,-0.01760978900849175,0.04183944501510206,-0.015093395194377579
2023-05-02,-0.016201938075843914,-0.02027029317288287,-0.024213045919717735,-0.00939259874721976
2023-05-03,-0.009237613539221923,0.0055109433704054744,-0.014463106101907264,0.0018713932775662467
2023-05-04,-0.014808229021273212,0.004635173952113547,-0.008632466284694496,0.003673471985857102
2023-05-05,-0.003168916921998055,0.006172488914093499,0.040563170852462305,0.05496278398315546
2023-05-08,0.0021050154469184346,0.02618038615003493,0.016422667499566446,0.010172855182730478
2023-05-09,0.0004286485312949839,0.002807956333906514,-0.019896532502890696,-0.015367597024416146
2023-05-10,-0.0012426331242249011,0.009875349655682708,0.01099028583588213,-0.0036062703657255835
2023-05-11,0.011626872463483373,0.02784567397288873,-0.010628421761574192,0.021003967520705658
2023-05-12,-0.00839728480392432,-0.014125754087599196,-0.008328109130482653,-0.023826162598143963
2023-05-15,0.02159874729262712,-0.011768512835357514,0.02163019937558497,-0.009703474612936969
2023-05-16,-0.00016743400330998526,-0.006371176739735418,0.008980073130440136,0.001021930644472091
2023-05-17,0.015367214037318888,0.018606715970271637,0.033033294067559726,0.04407876621166107
2023-05-18,0.017980125001376468,0.09215795351607903,0.04970506803197172,0.01742780840135616
2023-05-19,-0.004901789280733371,-0.01597140525434282,-0.013068960311192424,0.018373000232992265
2023-05-22,0.010910307528209762,-0.006431945697819796,-0.0028147528859198134,0.04846228354123516
2023-05-23,-0.006362764918058983,-0.019338363522764634,-0.015653135017736686,-0.01641335799687571
2023-05-24,0.010010542132258937,0.02488838482033562,-0.004887813316680645,-0.015449266889003499
2023-05-25,0.013964109119962709,-0.016034003030428456,0.2436962410364456,0.008583965973816943
2023-05-26,0.03700188378320868,0.05537605816939406,0.025434430317330392,0.047162123329924865
2023-05-30,0.0018317068123119284,0.037214964954080276,0.029913238536659614,0.041362559242642094
2023-05-31,0.008380360730994463,0.005725482052771014,-0.05676746045490666,0.013770078361723614
2023-06-01,0.029805016978227128,0.01998834520882986,0.05117099954001891,0.017604137329555458
2023-06-02,0.0,-0.0065983767764511425,-0.011139108702468925,0.031081326211682914
2023-06-05,-0.00447515046652347,0.007666010724550754,-0.003966756634556257,0.017011727666879306
2023-06-06,-0.000994950133297201,-0.010531793403396605,-0.013198537504212404,0.017002881015874438
2023-06-07,-0.027736755492421272,0.0012020848467988454,-0.030401034928848603,0.014730512862447087
2023-06-08,0.0037176799926368354,0.02401382386707196,0.027618428561749564,0.045820870777622646
2023-06-09,0.001398539774528862,0.026015570323945303,0.00675150886083542,0.0406199151040636
2023-06-12,0.023023118720111535,0.00940434338924434,0.01836470181328087,0.02221770896144215
2023-06-13,0.0009961982785855472,0.027737834591516686,0.03900510007295099,0.035544128242966044
2023-06-14,0.007481935443378829,0.011773286750715206,0.048144897716418944,-0.007421371317580694
2023-06-15,0.03102242648400999,0.01000318425042046,-0.008000563833848728,-0.0034659239799892383
2023-06-16,-0.002944990284249993,-0.0298919709097778,0.0009143897253502953,0.01813214052015355
2023-06-20,0.011850486022297657,0.006343228090923914,0.026140665214844372,0.05338912722001776
2023-06-21,-0.009460739460712575,-0.023579479439071904,-0.017416852171072028,-0.054618400747766804
2023-06-22,0.01150401244801591,-0.004641303249020123,-0.00046465838392184544,0.019848894111198723
2023-06-23,0.01351448342293926,0.0036450908618101963,-0.018965726117627812,-0.030270888067223778
2023-06-26,-0.03553496129680411,-0.01905567374561934,-0.037361674407103695,-0.060600166336257755
2023-06-27,0.030811170088894002,0.002740741751618314,0.030616268500605504,0.03800042956291749
2023-06-28,-0.006131263971055234,0.030593675497335715,-0.018124931132126654,0.0240996896954786
2023-06-29,-0.013179605499689107,-0.0037223295113233412,-0.007174677410053287,0.004917303362650394
2023-06-30,0.019358548753817706,0.028605455537432656,0.036254930548998754,0.016582481606492783
2023-07-03,-0.0033452572858880814,0.0021567169018432697,0.0026240269915585035,0.06895373445427366
2023-07-05,0.02919378513477433,0.010103278883680566,-0.002263436785952866,0.009506123909958086
2023-07-06,-0.008085079737372824,-0.015833141186883948,-0.005057103718439482,-0.021028045208104085
2023-07-07,-0.005000142141537878,-0.0016862415471474712,0.00950051067999258,-0.007630056425625198
2023-07-10,0.012287912915081467,0.008240094273610943,-0.007599489437462914,-0.01756370459810941
2023-07-11,0.01424686281690013,-0.003395893298810626,0.005334281804447061,0.000667717084456676
2023-07-12,0.03704444492415715,0.008723101275365908,0.035302444644832454,0.008154422401772665
2023-07-13,0.01315706786190396,0.014255190325092482,0.04726436271527912,0.02172875427149612
2023-07-14,-0.014485844395115466,-0.018806343818276283,-0.011048973820939278,0.012522529912772917
2023-07-17,0.005665814186114337,0.01842000421670309,0.021817024471380675,0.03198521516746822
2023-07-18,0.00460367232715253,0.05499389105946473,0.022233738868154607,0.010193509901870401
2023-07-19,0.012690344904879636,0.005876176530439148,-0.008780084655532483,-0.007090702250741598
2023-07-20,-0.04268858686456878,-0.08410976615543753,-0.03307342687511128,-0.09737009860008494
2023-07-21,-0.027303912296762545,-0.02267846262908413,-0.02660372483389306,-0.010954754468143868
